"number","title","pageid","namespace","length","touched"
"15965","Tectonics_on_icy_moons","67525526","","22658","20251023003924"
"15966","NGC_3608","67525912","","5121","20250506042842"
"15967","Telkom-1","67528686","","5012","20250312024332"
"15968","Exometeorology","67545702","","23324","20251013220114"
"15969","NGC_3945","67549085","","7018","20250610010342"
"15970","NGC_731","67551811","","2684","20250921005844"
"15971","Qatar-4","67551966","","6198","20260220203806"
"15972","NGC_3414","67559575","","5096","20241224155608"
"15973","Planetary_coordinate_system","67562204","","23885","20260105080600"
"15974","Institute_of_Applied_Astronomy","67566501","","8313","20230904205209"
"15975","Qatar-8","67570112","","5121","20250923150805"
"15976","WASP-103","67582789","","11575","20260303212550"
"15977","NGC_5473","67583876","","2506","20250209194917"
"15978","HD_141399","67599601","","10747","20260217104919"
"15979","NGC_5422","67611062","","3969","20240118182528"
"15980","L_98-59_b","67615655","","9515","20251012132141"
"15981","Bailey_Nelson","67616173","","3797","20250924071409"
"15982","UK_Centre_for_Astrobiology","67631404","","9855","20251017125646"
"15983","HD_121056","67650319","","12066","20260325152505"
"15984","NGC_3613","67650480","","4230","20260314001845"
"15985","Tides_in_marginal_seas","67654308","","26232","20251216215151"
"15986","Memory_of_Mankind_on_the_Moon","67654734","","1850","20250827214305"
"15987","HD_203949","67659075","","6538","20251126202201"
"15988","Shigeki_Murakami","67659982","","318","20241007181242"
"15989","NGC_3254","67670570","","5867","20260321191734"
"15990","NGC_4343","67675028","","3199","20260109230718"
"15991","57_Pegasi","67688679","","10894","20260219200058"
"15992","NGC_3412","67693073","","2159","20250828155345"
"15993","Turkic_creation_myth","67698812","","4430","20230303225057"
"15994","INSAT-2A","67707736","","4141","20251123162039"
"15995","August_2055_lunar_eclipse","67717929","","7487","20251111052529"
"15996","Barbara_Wilson_(astronomer)","67727011","","212","20241007213221"
"15997","NGC_5198","67759250","","3663","20240823080030"
"15998","NGC_4245","67771956","","2882","20251215224214"
"15999","Manuel_Foster_Observatory","67773743","","34035","20251221132749"
"16000","NGC_3426","67802155","","2421","20240906205519"
"16001","NGC_807","67805514","","2349","20260327023051"
"16002","HD_1","67816296","","6450","20251003161509"
"16003","NGC_3619","67820344","","3835","20240818080518"
"16004","May_2107_lunar_eclipse","67834099","","9075","20251111053334"
"16005","NGC_677","67835259","","4674","20251213060733"
"16006","NGC_1351","67840660","","2303","20250528185846"
"16007","IC_1913","67857583","","1422","20260109225548"
"16008","IC_1919","67857634","","1423","20250825133423"
"16009","NGC_1276","67859351","","6509","20250624155011"
"16010","NGC_1484","67864591","","3975","20260114030746"
"16011","IC_1574","67865065","","1957","20250921005850"
"16012","NGC_1428","67865568","","9333","20250114134615"
"16013","NGC_1341","67865636","","1474","20260109225740"
"16014","Pul_-3_270349","67867252","","78","20251126200133"
"16015","Pul_-3_270357","67867277","","78","20251126200135"
"16016","Oliver_Zahn","67869116","","11082","20260328042713"
"16017","Susanne_Aalto","67869655","","3982","20260214100314"
"16018","Father_Noël","67873986","","2898","20230321204619"
"16019","HD_35759","67890154","","7902","20260305002232"
"16020","Long_Lived_In-situ_Solar_System_Explorer","67892328","","1835","20240209005222"
"16021","Tayyaba_Zafar","67899343","","13177","20250910051220"
"16022","Angular_correlation_function","67900481","","1064","20231130153526"
"16023","HD_219617","67908573","","9255","20260120203039"
"16024","UGC_6665","67917744","","2936","20240105113913"
"16025","HD_150193","67918018","","9282","20251126201452"
"16026","HD_72337","67924575","","9848","20240109002730"
"16027","Giant_Arc","67945769","","5818","20251203023437"
"16028","HD_33266","67976248","","8100","20251215230409"
"16029","GI_Tauri_and_GK_Tauri","67979652","","6871","20251126200245"
"16030","HD_26764","67986120","","12703","20251218172310"
"16031","C/2014_UN271_(Bernardinelli–Bernstein)","67994869","","57687","20260225191213"
"16032","HD_212771","67997045","","9319","20251217180143"
"16033","Saturn_trojan","67997661","","132","20210620035303"
"16034","C/2010_U3_(Boattini)","68003371","","6715","20251016025406"
"16035","HR_3750","68005799","","7296","20260323094905"
"16036","HD_28246","68031496","","8334","20250608150847"
"16037","HD_29559","68052049","","8165","20250608153238"
"16038","Theta_Mensae","68063646","","14109","20251103040944"
"16039","NGC_4643","68064150","","4587","20241224154645"
"16040","HD_71863","68064532","","7132","20260319081642"
"16041","Straight_Outta_Nowhere:_Scooby-Doo!_Meets_Courage_the_Cowardly_Dog","68070972","","15326","20260308204529"
"16042","HR_3831","68082871","","8986","20251126200759"
"16043","HD_283750","68086820","","9862","20251126200257"
"16044","A/2020_M4","68088998","","252","20250717132314"
"16045","HD_176693","68097758","","13723","20251126201711"
"16046","Arturo_Campos","68103177","","4188","20260104211429"
"16047","NGC_7583","68115018","","3442","20250826090903"
"16048","Assembly_theory","68116797","","16121","20251115212910"
"16049","ZTF_J1901+1458","68127846","","3538","20260320162153"
"16050","NGC_3602","68144048","","2119","20260109225910"
"16051","WISE_1534−1043","68159805","","15929","20260125210957"
"16052","HD_203473","68175574","","7579","20251128211521"
"16053","Astronomical_Society_of_Edinburgh","68203296","","7772","20240927094043"
"16054","HD_73468","68206830","","7163","20260323210825"
"16055","ExoKyoto","68219713","","2185","20241112230644"
"16056","HD_60150","68222807","","8263","20260319081638"
"16057","C/2021_J1_(Maury–Attard)","68225807","","4279","20251217125250"
"16058","Xu_Ang","68267878","","1904","20260211134523"
"16059","BG_Indi","68279388","","8619","20250727172525"
"16060","KELT-6","68291117","","7798","20250526195558"
"16061","NGC_3598","68291597","","2057","20250321182926"
"16062","List_of_hottest_exoplanets","68300645","","45579","20260215081648"
"16063","NGC_7544","68304037","","1916","20250202171813"
"16064","YSES_2","68314588","","4756","20250919162321"
"16065","NGC_3605","68319645","","3583","20240718121838"
"16066","HD_28700","68322822","","6590","20260319081554"
"16067","Zeta_Octantis","68349528","","11758","20250423123601"
"16068","WASP-90","68357890","","5765","20251224174653"
"16069","NGC_7503","68368980","","2418","20241224155632"
"16070","Ibn_Hibinta","68381819","","1499","20221024195328"
"16071","C/2021_O3_(PanSTARRS)","68386378","","8951","20251216113216"
"16072","GV_Tauri","68388930","","7387","20251126200229"
"16073","HD_3443","68389279","","7499","20260301205322"
"16074","NGC_7501","68396253","","3022","20260110191639"
"16075","HAT-P-65","68396728","","6217","20251224163841"
"16076","3_Body_Problem_(TV_series)","68396786","","63519","20260329000514"
"16077","OAO_1657-415","68410308","","8893","20251219121806"
"16078","L_98-59","68419561","","18856","20260318115556"
"16079","HD_75116","68426974","","9343","20240109002733"
"16080","UGC_9128","68432209","","3453","20250404172851"
"16081","V723_Monocerotis","68433977","","9052","20250828172439"
"16082","S139_Booster","68439489","","3448","20250209112927"
"16083","Corona_Australis_Molecular_Cloud","68449117","","11315","20260318085117"
"16084","List_of_centaurs_(small_Solar_System_bodies)","68450274","","355096","20260106224413"
"16085","KELT-6b","68455602","","7981","20240626120729"
"16086","HD_32515","68471775","","7573","20260209110248"
"16087","HD_66920","68479310","","10499","20240109002717"
"16088","WASP-159","68486117","","5206","20251126202905"
"16089","2020_China_bolide","68493199","","3521","20250131130646"
"16090","NGC_6337","68502903","","3869","20251009170809"
"16091","Bondi–Hoyle–Lyttleton_accretion","68513049","","6389","20260311185050"
"16092","HD_25291","68523675","","10406","20250701202446"
"16093","PongSat","68533357","","4287","20250317113205"
"16094","List_of_star_systems_within_75–80_light-years","68535281","","25123","20260313214253"
"16095","Feebly_interacting_particle","68536741","","3967","20260213073459"
"16096","NGC_575","68539682","","2622","20260111042923"
"16097","Patrick_Dufour","68545861","","187","20241007164048"
"16098","LOXSAT","68560666","","3070","20260103175214"
"16099","Westerlund_1-243","68569449","","7501","20260129030935"
"16100","WR_128","68592436","","6854","20251225150119"
"16101","QY_Puppis","68593751","","7523","20251220121121"
"16102","WR_69","68600686","","5304","20251225133606"
"16103","Mars_and_the_Mind_of_Man","68604844","","7027","20260327013453"
"16104","Anogon","68605357","","2108","20260210214634"
"16105","Mnesileus","68605473","","2498","20260210222856"
"16106","Miriani_Griselda_Pastoriza","68607146","","8741","20260203001511"
"16107","12_Pegasi","68610044","","6932","20260328210548"
"16108","HD_63513","68622078","","5825","20260319081640"
"16109","Principal_series_(spectroscopy)","68623212","","2477","20250105114356"
"16110","M2-42","68647919","","4270","20251227181551"
"16111","Eta_Octantis","68671459","","9515","20251004103533"
"16112","NGC_839","68672890","","2617","20250921005902"
"16113","Ariane_flight_VA256","68684874","","14945","20260204154646"
"16114","NeVe_1","68687659","","17189","20260315041956"
"16115","WR_138a","68693671","","6199","20251217170750"
"16116","ARM-657_Mamboretá","68698264","","2910","20260129151335"
"16117","HD_166006","68726674","","8335","20251222094547"
"16118","Amateur_astronaut","68737576","","2042","20250818001102"
"16119","Active_Asteroids_(citizen_science_project)","68749668","","32043","20260216162426"
"16120","Alicante_10","68772421","","3590","20260306203716"
"16121","Fraxkard","68776556","","120","20230319044118"
"16122","Hyperspectral_Imager_for_the_Coastal_Ocean","68790094","","25927","20251121020607"
"16123","ASTERISC","68838051","","6115","20251223015940"
"16124","DL_Tauri","68849776","","7013","20251126200247"
"16125","NGC_7492","68850058","","4362","20240924204602"
"16126","Crew_Dragon_Endurance","68867594","","7485","20260102035115"
"16127","Colorado_Ultraviolet_Transit_Experiment","68870550","","3029","20241015113128"
"16128","Slice_(painting)","68898128","","3300","20260129130909"
"16129","Khayyam_(play)","68905874","","3012","20250717172925"
"16130","BF_Orionis","68912680","","6858","20251126200432"
"16131","ASKAP_J173608.2−321635","69003912","","3601","20251220122716"
"16132","TOI-4138_b","69005591","","4774","20240822183733"
"16133","KQ_Velorum","69050204","","14967","20251218181013"
"16134","Kowa_(company)","69055734","","10534","20251219055142"
"16135","Compton_Spectrometer_and_Imager","69077760","","11371","20251226154124"
"16136","SN_2020jfo","69091137","","4591","20250706041756"
"16137","Fakhr_al-Din_al-Akhlati","69094489","","2659","20241028093827"
"16138","Westerhout_49-2","69144833","","4423","20251221204150"
"16139","Lou_Nolan_(artist)","69145622","","83465","20251123133714"
"16140","C/2021_T4_(Lemmon)","69149793","","5179","20251118134049"
"16141","SN_2020fqv","69154598","","4284","20251117020312"
"16142","Killers_of_the_Cosmos","69155929","","9657","20260223191258"
"16143","Kepler-395","69163721","","132","20211101011357"
"16144","HD_283572","69164997","","8893","20251126200221"
"16145","Strip_the_Cosmos","69172875","","35001","20260223023642"
"16146","CG_Cygni","69173018","","7162","20251126202143"
"16147","DASH_(satellite)","69173182","","749","20250908105505"
"16148","Mars:_The_Secret_Science","69185988","","11696","20260222214155"
"16149","The_Planets_and_Beyond","69187225","","23373","20260223035232"
"16150","PETREL","69187271","","5858","20260103181634"
"16151","Gliese_569","69224766","","11655","20251225005240"
"16152","Pollux_Peak","69257395","","4937","20260210153452"
"16153","Pandora_(spacecraft)","69258575","","11684","20260218150420"
"16154","Astrosociology","69262667","","12650","20251125103753"
"16155","HD_34266","69264636","","8737","20260319082152"
"16156","HD_47500","69264724","","12586","20260108201011"
"16157","HD_34868","69271754","","7239","20260107190535"
"16158","HD_47475","69272019","","8264","20260108195610"
"16159","Jupiter's_South_Pole","69276509","","2311","20260116073020"
"16160","Analysing_Interferometer_for_Ambient_Air","69276603","","3421","20250311041637"
"16161","Jewish_astrology","69298815","","94253","20251121022815"
"16162","WR_120","69316238","","7116","20260315204024"
"16163","TOLIMAN","69319155","","4174","20260109202609"
"16164","NGTS-3","69323201","","6823","20260107180029"
"16165","COCONUTS-2b","69330789","","15847","20260326145935"
"16166","CoRoT-16","69348843","","9110","20250608103945"
"16167","HD_193307","69355429","","14956","20250326003030"
"16168","June_2075_lunar_eclipse","69360178","","10097","20251111053057"
"16169","HD_63584","69362483","","7527","20230929155639"
"16170","Sea_of_Suf","69365840","","1981","20250117210922"
"16171","Rho_Octantis","69381426","","7735","20240822223359"
"16172","Numerica_Corporation","69403091","","5757","20251010141918"
"16173","LHS_2924","69419500","","3857","20251218030606"
"16174","Gliese_367","69426485","","12870","20260217120631"
"16175","Gliese_367_b","69436351","","8853","20260226143751"
"16176","Phi-Sat-2","69438693","","7653","20251222184717"
"16177","Chandrasekhar–Fermi_method","69449760","","3433","20250609035055"
"16178","AS_Leonis_Minoris","69456726","","6255","20251227163016"
"16179","Astronomicum_Caesareum","69468450","","4185","20250831204532"
"16180","GP_Comae_Berenices","69475198","","8319","20260220211506"
"16181","Kosmos_2524","69478068","","3970","20240917180012"
"16182","5_Trianguli","69479403","","7037","20250901065748"
"16183","Thushara_Pillai","69497612","","9701","20260212031448"
"16184","HD_139319","69498203","","6055","20260323164248"
"16185","Hycean_planet","69506742","","22496","20260316132937"
"16186","SN_1992ba","69506851","","46","20211220003948"
"16187","V1936_Aquilae","69512965","","5608","20251218065924"
"16188","Hyperspectral_Observer_for_Venus_Reconnaissance","69517690","","2243","20250829052034"
"16189","SN_2004fe","69520495","","45","20211215195927"
